remainder,"나머지",0,0,1775716886
essential,"필수적인",0,0,1775716886
divide,"분배하다",0,0,1775716886
major,"주요한",0,0,1775716886
compliance,"(명령, 법규에의)준수",0,0,1775716886
clarify,"명확하게 하다",0,0,1775716886
face,"(문제 등에)직면하다, 향하다",0,0,1775716886
follow,"~을 따라가다, 주시하다, (분명히)이해하다",0,0,1775716886
aspect,"관점",0,0,1775716886
apparently,"보기에 ~한 듯한",0,0,1775716886
aware,"알고 있는",0,0,1775716886
extended,"(기간 등을)연장한",0,0,1775716886
accidentally,"뜻하지 않게",0,0,1775716886
advisable,"바람직한",0,0,1775716886
concerned,"염려하는",0,0,1775716886
speak,"이야기 하다",0,0,1775716886
collection,"소장품",0,0,1775716886
exhibition,"전시회",0,0,1775716886
celebrity,"유명인사",0,0,1775716886
live,"(라디오",0,0,1775716886
improvise,"(연주, 연설 등을)즉흥적으로 하다, 즉석에서 만들다",0,0,1775716886
popular,"인기있는",0,0,1775716886
donation,"기증",0,0,1775716886
alumni,"동창생들",0,0,1775716886
present,"제시하다",0,0,1775716886
admission,"입장",0,0,1775716886
banquet,"연회",0,0,1775716886
anniversary,"기념일",0,0,1775716886
required,"필수의",0,0,1775716886
succeed,"성공하다",0,0,1775716886
rest,"쉬다",0,0,1775716886
fund-raising,"모금",0,0,1775716886
resume,"재개하다",0,0,1775716886
issue,"(출판물의)제 ~호, 문제",0,0,1775716886
subscription,"(정기발행물의) 구독",0,0,1775716886
appear,"나타나다",0,0,1775716886
accompany,"동행하다",0,0,1775716886
edition,"(간행물의)판",0,0,1775716886
specifically,"명확하게",0,0,1775716886
anonymous,"익명의",0,0,1775716886
commit,"헌신하다",0,0,1775716886
information,"유익한",0,0,1775716886
audience,"청중",0,0,1775716886
author,"작가",0,0,1775716886
note,"주목하다, 특별히 언급하다.",0,0,1775716886
antique,"골동품",0,0,1775716886
manuscript,"원고",0,0,1775716886
beneficial,"유익한",0,0,1775716886
upcoming,"곧 있을",1,0,1775719915
lend,"빌려주다",0,0,1775716886
current,"현재의",0,0,1775716886
local,"지방의",0,0,1775716886
variety,"다양성",0,0,1775716886
advocate,"옹호자",0,0,1775716886
contributor,"기고가, 공헌자",0,0,1775716886
defy,"저항하다, (설명,묘사등이)거의 불가능하다",0,0,1775716886
fascinating,"매혹적인",0,0,1775716886
showing,"(영화, 연극의)상영, 전시",0,0,1775716886
survey,"설문조사",0,0,1775716886
analysis,"분석",0,0,1775716886
respondent,"응답자",0,0,1775716886
competition,"경쟁",0,0,1775716886
consistently,"항상",0,0,1775716886
demand,"수요",0,0,1775716886
do one's utmost,"전력을 다하다",0,0,1775716886
expand,"확장하다",0,0,1775716886
advanced,"고급의, 진보한",0,0,1775716886
postpone,"연기하다",0,0,1775716886
additional,"추가의",0,0,1775716886
appreciate,"고맙게 생각하다, 높이 평가하다, 감상하다",0,0,1775716886
demonstration,"설명, 드러냄",0,0,1775716886
buy,"사다",0,0,1775716886
examine,"조사하다",0,0,1775716886
effective,"효과적인, (법률 등이)발표되는",0,0,1775716886
like,"좋아하다",0,0,1775716886
especially,"특히",0,0,1775716886
closely,"면밀히",0,0,1775716886
reserve,"예약하다",0,0,1775716886
cooperate,"협력하다",0,0,1775716886
very,"매우",0,0,1775716886
consecutive,"연속적인",0,0,1775716886
expectation,"예상",0,0,1775716886
publicize,"공표하다, 광고하다",0,0,1775716886
raise,"높이다",0,0,1775716886
extremely,"극도로",0,0,1775716886
affect,"~에 영향을 미치다",0,0,1775716886
target,"목표",0,0,1775716886
campaign,"운동",0,0,1775716886
probable,"개연성이 높은",0,0,1775716886
focus,"집중시키다",0,0,1775716886
seasonal,"계절의",0,0,1775716886
impact,"영향",0,0,1775716886
comparison,"비교",0,0,1775716886
gap,"격차",0,0,1775716886
mounting,"증가하는",0,0,1775716886
reflective,"반영하는",0,0,1775716886
advertisement,"광고",0,0,1775716886
marginal,"약간의, 주변의",0,0,1775716886
customer,"고객",0,0,1775716886
influence,"~에 영향을 주다",0,0,1775716886
instantly,"즉각적으로",0,0,1775716886
creative,"창조적인",0,0,1775716886
aggressively,"적극적으로",0,0,1775716886
aim,"~을 겨누다",0,0,1775716886
strategy,"전략",0,0,1775716886
indicate,"보여주다",0,0,1775716886
attract,"끌다",0,0,1775716886
experience,"경험",0,0,1775716886
analyze,"분석하다",0,0,1775716886
introduce,"(신제품을)발표하다",0,0,1775716886
advise,"조언해주다",1,0,1775719977
subscribe,"구독하다",0,0,1775716886
absence,"부재, 결근",0,0,1775716886
means,"방법",0,0,1775716886
prefer,"(다른 것보다)~을 더 좋아하다",0,0,1775716886
advantage,"이점",0,0,1775716886
forward,"앞으로",0,0,1775716886
contemporary,"동시대의, 현대의",0,0,1775716886
discussion,"토론",0,0,1775716886
initial,"처음의",0,0,1775716886
steadily,"착실하게, 꾸준히",0,1,1775719912
necessarily,"반드시",0,0,1775716886
resolve,"(문제 등을)해결하다",0,0,1775716886
detect,"간파하다",0,0,1775716886
intensify,"강화하다",0,0,1775716886
favorably,"호의적으로, 순조롭게",0,0,1775716886
cover,"포함하다, 지불하다, 덮다",0,0,1775716886
less,"보다 적은",0,0,1775716886
majority,"대부분",0,0,1775716886
adopt,"채택하다",0,0,1775716886
largely,"주로",0,0,1775716886
disregard,"소홀히 하다",0,0,1775716886
effort,"노력",0,0,1775716886
incentive,"혜택",0,0,1775716886
need,"필요",0,0,1775716886
mastermind,"(계획 등의)입안자",0,0,1775716886
stagnant,"침체된",0,0,1775716886
dramatically,"극적으로",0,0,1775716886
brisk,"활발한",0,0,1775716886
unstable,"불안정한",0,0,1775716886
rapidly,"급속히",0,0,1775716886
soar,"(물가 등이)폭등하다",0,0,1775716886
assert,"단언하다",0,0,1775716886
boost,"(경기를)부양시키다",0,0,1775716886
analyst,"분석가",0,0,1775716886
potential,"잠재적인",0,0,1775716886
pleased,"만족해하는",0,0,1775716886
remain,"계속~한 상태이다, 아직 ~해야한다",0,0,1775716886
limited,"제한된",0,0,1775716886
costly,"비용이 많이 드는",0,0,1775716886
particular,"특정한",0,0,1775716886
drastic,"과감한",0,0,1775716886
evenly,"고르게",0,0,1775716886
evidence,"증거",0,0,1775716886
prospect,"전망",0,0,1775716886
lead,"이글다",0,0,1775716886
fall,"(값, 가치가)하락하다",0,0,1775716886
period,"기간",0,0,1775716886
indicator,"지표",0,0,1775716886
industry,"산업",0,0,1775716886
likely,"~할 것 같은",0,0,1775716886
boom,"붐",0,0,1775716886
director,"임원",0,0,1775716886
substitute,"대용품",0,0,1775716886
consequence,"결과",0,0,1775716886
fairly,"상당히",0,0,1775716886
economical,"경제적인",0,0,1775716886
thrive,"번영하다",0,0,1775716886
implication,"영향",0,0,1775716886
wane,"감소",0,0,1775716886
prosperity,"번영 (prosper 번영하다)",0,0,1775716886
depression,"불황 (depress 하락시키다)",0,0,1775716886
dwindle,"줄어들다",0,0,1775716886
impede,"저해하다",0,0,1775716886
promising,"유망한",0,0,1775716886
adversity,"역경",0,0,1775716886
purchase,"구매하다",0,0,1775716886
installment,"할부",0,0,1775716886
affordable,"(가격이)알맞은",0,0,1775716886
exactly,"정확히",0,0,1775716886
auction,"경매",0,0,1775716886
authentic,"진정한",0,0,1775716886
charge,"요금",0,0,1775716886
notice,"통지",0,0,1775716886
experienced,"경험이 있는",0,0,1775716886
instruction,"설명",0,0,1775716886
expert,"전문가",0,0,1775716886
warranty,"(품질 등의)보증",0,0,1775716886
refund,"환불",0,0,1775716886
subscriber,"가입자",0,0,1775716886
delivery,"배달",0,0,1775716886
price,"가격",0,0,1775716886
receipt,"영수증",0,0,1775716886
offer,"제공하다",0,0,1775716886
carefully,"주의깊게",0,0,1775716886
benefit,"혜택",0,0,1775716886
exclusively,"오로지",0,0,1775716886
description,"(제품등의)설명",0,0,1775716886
relatively,"상대적으로",0,0,1775716886
spare,"아끼다",0,0,1775716886
preparation,"준비",0,0,1775716886
area,"지역",0,0,1775716886
clearance,"정리",0,0,1775716886
alter,"(성질",0,0,1775716886
apply,"적용하다, 지원하다",0,0,1775716886
mutually,"서로",0,0,1775716886
method,"방식",0,0,1775716886
acceptable,"훌륭한, 만족스러운",0,0,1775716886
desire,"욕구",0,1,1775781078
redeemable,"(현금,상품과)교환할 수 있는, 한급할 수 있는",0,0,1775716886
officially,"공식적으로",0,0,1775716886
consumption,"소비(량)",0,0,1775716886
qualify,"~의 자격을 얻다",0,0,1775716886
fabric,"섬유",0,0,1775716886
valid,"유효한",0,0,1775716886
vendor,"노점상",0,1,1775781076
research,"연구",0,0,1775716886
devise,"고안하다",0,0,1775716886
revolutionary,"혁명적인",0,0,1775716886
innovative,"혁신적인",0,0,1775716886
feature,"특징",0,1,1775781078
inspiration,"영감",0,0,1775716886
sufficiently,"충분히(sufficient 충분한, 충분)",0,0,1775716886
patent,"특허",0,0,1775716886
envision,"(장래의 일 등을)계획하다",0,0,1775716886
extend,"(감사의 뜻을)말하다, 베풀다",0,0,1775716886
following,"~후에",0,0,1775716886
intend,"~할 작정이다, 의도하다",0,0,1775716886
grant,"(인정하여 정식으로)수여하다, (연구비, 장학금등의)보조금",0,0,1775716886
allow,"~하게 하다",0,0,1775716886
inspect,"~을 검사하다",0,0,1775716886
improve,"향상시키다",0,0,1775716886
increasingly,"점점",0,0,1775716886
invest,"투자하다",0,0,1775716886
various,"여러 가지의",0,0,1775716886
upgrade,"업그레이드하다, 개선하다",0,0,1775716886
manual,"설명서",0,0,1775716886
explore,"조사하다",0,0,1775716886
response,"응답",0,0,1775716886
appearance,"외관",0,0,1775716886
successful,"성공적인",1,0,1775719894
hold,"(회의 등을)개최하다, 열다",0,0,1775716886
advance,"진보",0,0,1775716886
reliable,"믿을 만한",0,0,1775716886
quality,"품질",0,0,1775716886
domestic,"국내의",0,0,1775716886
development,"개발",0,0,1775716886
availability,"(입수)가능성",0,0,1775716886
update,"갱신",0,0,1775716886
accurate,"정확한",0,0,1775716886
complicate,"복잡한(complicatedly복잡하게)",0,0,1775716886
accomplished,"숙련된",0,0,1775716886
inquiry,"문의",0,0,1775716886
indication,"징후",0,0,1775716886
manufacturer,"제조회사",0,0,1775716886
compatible,"호환되는",0,0,1775716886
superior,"우수한",0,0,1775716886
absolute,"완전한",0,0,1775716886
broaden,"넓히다",0,0,1775716886
corrosion,"부식",0,1,1775781080
epuipment,"장비",0,0,1775716886
automate,"자동화하다",0,0,1775716886
specification,"명세서",0,0,1775716886
properly,"제대로",0,0,1775716886
safety,"안전",0,0,1775716886
precaution,"예방조치",0,0,1775716886
operate,"(기계 등이)작동하다",0,0,1775716886
processing,"가공",1,0,1775719888
capacity,"용량",0,0,1775716886
utilize,"이용하다",0,0,1775716886
place,"~을 ~한 상태에 두다,(지시,주문,신청등을)이행하다",0,1,1775719843
fill,"~을 채우다, (주문대로)이행하다",0,0,1775716886
manufacturing,"제조(업)의",0,0,1775716886
renovate,"(낡은 건물, 가구등을)개조하다, 수리하다, 보수하다",0,0,1775716886
decision,"결정",0,0,1775716886
material,"재료",0,0,1775716886
success,"성과",0,0,1775716886
attribute,"(원인을)~의 덕분으로 돌리다",0,0,1775716886
efficiency,"효율",0,0,1775716886
limit,"한계",0,0,1775716886
tailored,"맞춤의",0,0,1775716886
component,"부품",0,0,1775716886
capable,"~을 할 수 있는",0,0,1775716886
economize,"절약하다",0,0,1775716886
flexible,"융통성 있는, 유연한",0,0,1775716886
comparable,"필적하는",0,0,1775716886
produce,"생산하다",0,0,1775716886
respectively,"각각",0,0,1775716886
device,"장치",0,0,1775716886
trim,"(깍아)다듬다",0,0,1775716886
launch,"(신제품을)출시하다",0,0,1775716886
separately,"개별적으로",0,0,1775716886
expiration,"(기간",0,0,1775716886
maneuver,"이동시키다",0,0,1775716886
coming,"다가오는",0,0,1775716886
damaged,"손상된",0,0,1775716886
prevent,"~을 막다",0,0,1775716886
power,"전력",0,0,1775716886
chemical,"화학제품",0,0,1775716886
complaint,"불평",0,0,1775716886
deal,"처리하다, 거래하다, 분배하다",0,0,1775716886
argumentative,"논쟁적인",0,0,1775716886
appropriately,"적절하게(appropriate 적합한)",0,0,1775716886
respond,"응답하다",0,0,1775716886
infuriate,"화나게하다",0,0,1775716886
curteous,"예의바른",0,0,1775716886
satisfaction,"만족",0,0,1775716886
inconvenience,"불편",0,0,1775716886
complete,"완료하다",0,0,1775716886
specific,"구체적인",0,0,1775716886
return,"반환하다",0,0,1775716886
replace,"~을 교체하다",0,0,1775716886
presentation,"발표",0,0,1775716886
evaluation,"평가",0,0,1775716886
confident,"자신 있는",0,0,1775716886
commentary,"해설",0,0,1775716886
notification,"통지",0,0,1775716886
apologize,"사과하다",0,0,1775716886
interact,"소통하다",0,0,1775716886
certain,"확신하는",0,0,1775716886
commitment,"헌신",0,0,1775716886
applaud,"~에게 박수를 보내다, 칭찬하다",0,0,1775716886
biography,"약력",0,0,1775716886
critical,"비판적인, 중요한, 위기의",0,0,1775716886
depend on,"~에 달려 있다",0,0,1775716886
combine,"결합시키다",0,0,1775716886
priority,"우선권, 우선사항",0,0,1775716886
observe,"(규칙 등을)준수하다, 지키다",0,0,1775716886
defective,"결함이 있는",0,0,1775716886
reflect,"반영하다",0,0,1775716886
attitude,"태도",0,0,1775716886
disappoint,"실망시키다",0,0,1775716886
inquire,"문의하다",0,0,1775716886
insert,"삽입하다",0,0,1775716886
disclose,"공개하다",0,0,1775716886
guarantee,"보장하다",0,0,1775716886
politely,"공손하게",0,0,1775716886
seriously,"진지하게",0,0,1775716886
international,"국제적인",0,0,1775716886
attraction,"관광 명소",0,0,1775716886
itinerary,"여행 일정",0,1,1775719882
exotic,"이국적인",0,0,1775716886
diverse,"다양한",0,0,1775716886
superb,"최고의",0,0,1775716886
baggage,"수화물",0,0,1775716886
destination,"목적지",0,0,1775716886
missing,"분실된",0,0,1775716886
approximately,"대략",0,0,1775716886
duty,"관세",0,0,1775716886
process,"과정",0,0,1775716886
board,"탑승하다",0,0,1775716886
comfortable,"편안한",0,0,1775716886
declare,"(세관에서)신고하다",0,0,1775716886
specify,"명시하다 (specification 열거, 명시, 명세서)",0,0,1775716886
depart,"출발하다",0,0,1775716886
emergency,"비상시",0,0,1775716886
passenger,"승객",0,0,1775716886
tighly,"단단히",0,0,1775716886
tour,"(공장,시설 등의)견학, 짧은 여행",0,0,1775716886
carrier,"항공사",0,0,1775716886
customarily,"관례상",0,0,1775716886
confuse,"혼란시키다 (refuse 거절하다, 거부하다)",0,0,1775716886
arrive,"도착하다",0,0,1775716886
brochure,"(홍보용)소책자",0,0,1775716886
involve,"수반하다",0,0,1775716886
ship,"(배나 다른 운송 수단으로)운송하다",0,0,1775716886
suitcase,"여행가방",0,0,1775716886
unavailable,"이용할 수 없는",0,0,1775716886
fill out/in,"(서류에)기입하다",0,0,1775716886
customs,"세관",0,0,1775716886
away,"떨어져서",0,0,1775716886
dramatic,"멋진",0,0,1775716886
hospitality,"환대",0,0,1775716886
indulge,"빠지다",0,0,1775716886
proximity,"가까움",0,0,1775716886
seating,"(집합적)좌석 설비, 좌석 배열",0,0,1775716886
unlimited,"무제한의",0,0,1775716886
proposal,"제안",0,0,1775716886
alliance,"동맹",0,0,1775716886
stipulation,"계약 조건",0,0,1775716886
term,"조건, 임기",1,0,1775719911
compromise,"타협",0,0,1775716886
negotiation,"협상",0,0,1775716886
agreement,"계약",0,0,1775716886
deadlock,"교착 상태",0,0,1775716886
review,"검토하다",0,0,1775716886
contract,"계약(서)",0,0,1775716886
signature,"서명",0,0,1775716886
originally,"원래",0,0,1775716886
direction,"방향",0,0,1775716886
initially,"처음에",0,1,1775719886
expire,"(계약등이)만료되다",0,0,1775716886
collaborate,"협력하다",0,1,1775781081
dedicate,"전념하다",0,0,1775716886
revised,"수정된",0,0,1775716886
imperative,"반드시 해야 하는",0,0,1775716886
cooperatively,"협력하여, 협력적으로",0,0,1775716886
commission,"수수료, (일 등을)의뢰하다, 주문하다",0,0,1775716886
omit,"빠뜨리다",0,0,1775716886
conflict,"대립",0,0,1775716886
renew,"(계약 등을)갱신하다",0,0,1775716886
proficient,"능숙한",0,0,1775716886
confidentiality,"기밀",0,0,1775716886
dispute,"분쟁",0,0,1775716886
objection,"반대",0,0,1775716886
define,"규정하다",0,0,1775716886
impression,"인상",0,0,1775716886
security,"보안",0,0,1775716886
option,"선택권",0,0,1775716886
proceed,"(일을)진행하다",0,0,1775716886
modify,"수정하다",0,0,1775716886
narrow,"(범위 등을)좁히다",0,0,1775716886
bid,"입찰",0,0,1775716886
settle,"해결하다",0,0,1775716886
terminate,"끝내다",1,0,1775719934
challenging,"도전적인",0,0,1775716886
foundation,"토대",0,0,1775716886
completely,"전적으로",0,0,1775716886
refuse,"거절하다",0,0,1775716886
temporarily,"일시적으로, (temporary 일시적인, 잠정적인)",0,0,1775716886
dealer,"판매업자",0,0,1775716886
bulk,"대량의",0,0,1775716886
inventory,"재고품",0,0,1775716886
short,"부족한",0,0,1775716886
cost,"비용",0,0,1775716886
selection,"선택된 것",0,0,1775716886
commercial,"상업의",0,0,1775716886
order,"주문하다",0,0,1775716886
provide,"공급하다",0,0,1775716886
invoice,"송장",0,0,1775716886
move,"옮기다, 이동, 이사",0,0,1775716886
supply,"공급하다",0,0,1775716886
discount,"할인",0,0,1775716886
distribute,"배포하다",0,0,1775716886
acquisition,"인수, 구입한 것",0,0,1775716886
assure,"~에게 보장하다",0,0,1775716886
seek,"구하다",0,0,1775716886
satisfactory,"만족스러운",0,0,1775716886
confirmation,"확인",0,0,1775716886
unable,"~할 수 없는",0,0,1775716886
payment,"지불(금액)",0,0,1775716886
measure,"대책",0,0,1775716886
bargain,"특가품",0,0,1775716886
stock,"재고, 주식",0,0,1775716886
affordability,"감당할 수 있는 비용",0,0,1775716886
clientele,"(변호사,건축가 등의)모든 의뢰인",0,0,1775716886
acclaim,"호평",0,0,1775716886
represent,"~을 대표하다",0,0,1775716886
rating,"등급",0,0,1775716886
encompass,"포함하다",0,0,1775716886
finalize,"마무리 짓다",0,0,1775716886
market,"시장",0,1,1775781081
retail,"소매",0,0,1775716886
commodity,"상품",0,0,1775716886
quote,"견적(액)",0,0,1775716886
consignment,"위탁 판매(consign위탁하다)",0,0,1775716886
fragile,"깨지기 쉬운",0,0,1775716886
perishable,"부패하기 쉬운",0,0,1775716886
deliver,"배달하다, (연설을)하다",0,0,1775716886
ensure,"확실하게 하다",0,0,1775716886
courier,"급송 택배",0,0,1775716886
carton,"(큰)판지상자",0,0,1775716886
address,"주소, (어려운 문제 등을)처리하다,다루다",0,0,1775716886
shipment,"수송품, 적하물",0,0,1775716886
particularly,"특히",0,0,1775716886
adequately,"적절히",0,1,1775781078
article,"물품",0,0,1775716886
efficient,"(기계",0,0,1775716886
agency,"대행 회사",0,0,1775716886
enclose,"~을 동봉하다, ~을 둘러싸다",0,0,1775716886
careful,"조심스러운",0,0,1775716886
pick up,"~을 찾다, (사람,물건 등을)도중에 태우다",0,0,1775716886
carry,"지니다, (물건을)팔다",0,0,1775716886
attach,"붙이다",0,0,1775716886
formerly,"이전에",1,0,1775781078
package,"소포",0,0,1775716886
react,"반응하다",0,0,1775716886
content,"내용물",0,0,1775716886
convenience,"편의",0,0,1775716886
acknowledge,"인정하다, (편지 등의)수령을 알리다",0,0,1775716886
caution,"주의",0,0,1775716886
correspondence,"편지",0,0,1775716886
separate,"분리하다, 분류하다",0,0,1775716886
remarkable,"현저한",0,0,1775716886
handle,"취급하다",0,0,1775716886
warehouse,"창고",0,0,1775716886
impose,"(세금 등을)부과하다",0,0,1775716886
storage,"보관소",0,0,1775716886
detach,"분리하다",0,0,1775716886
envelope,"봉투",0,0,1775716886
exclusion,"제외",0,0,1775716886
recipient,"수신자",0,0,1775716886
affix,"(우표 등을)붙이다",0,0,1775716886
incorrect,"부정확한",0,0,1775716886
step,"단계, 조치",0,0,1775716886
check in,"체크인하다",0,0,1775716886
complimentary,"무료의",0,0,1775716886
chef,"주방장",1,0,1775719949
container,"용기",0,0,1775716886
elegant,"우아한",0,0,1775716886
flavor,"맛",0,0,1775716886
accommodate,"(조건, 요구 등을)만족시키다",0,0,1775716886
reception,"환영회, (호텔,회사,병원 등의)접수처",0,0,1775716886
in advance,"미리",0,0,1775716886
refreshments,"다과",0,0,1775716886
make,"~을 하다",0,0,1775716886
cater,"(연회 등의)음식물을 공급하다",0,0,1775716886
reservation,"예약",0,0,1775716886
beverage,"음료",0,0,1775716886
confirm,"확인하다",0,0,1775716886
cancel,"취소하다",0,0,1775716886
rate,"요금",0,0,1775716886
conviniently,"편리하게",0,0,1775716886
